task,feature_set,method,fold,n_train,n_test,input_features,selected_features,silhouette,davies_bouldin,calinski_harabasz,centroid_ratio,mean_centroid_distance,mean_within_scatter,nearest_centroid_balanced_accuracy,nearest_centroid_macro_f1,binary_auc,auc_ovr_3class,runtime_sec,status
binary_acl_vs_ha,fusion_scalar_cycle,lda,3,63,16,11772,160,-0.012346335190096763,3.096355153099619,0.6483713013251109,0.6111829057293651,2.2639281766126578,3.7041745693311925,0.7090909090909091,0.7090909090909091,0.690909090909091,,0.133,ok
binary_acl_vs_ha,fusion_scalar_cycle,lda,4,63,16,11772,160,0.1361852526780561,1.3027119457495038,3.767704745942583,1.5453414984818423,4.21427629778988,2.727084144139029,0.8090909090909091,0.7922077922077921,0.8090909090909091,,0.177,ok
binary_acl_vs_ha,fusion_scalar_cycle,lda,5,64,15,11772,160,0.04661888701783567,1.9128340751619242,2.2289417033703547,1.004373549479016,3.087425590243412,3.0739813805778806,0.65,0.5982142857142857,0.7,,0.221,ok
binary_acl_vs_ha,fusion_scalar_cycle,plsda,1,63,16,11772,160,0.032607974462591865,1.6259659670595947,2.486139377141857,1.122527999688344,5.952792823946398,5.303023911741282,0.6090909090909091,0.6135265700483092,0.8,,0.044,ok
binary_acl_vs_ha,fusion_scalar_cycle,plsda,2,63,16,11772,160,0.038052699405815835,2.7466756507649426,1.359845490878803,0.7584182696071912,5.361880775707435,7.069820164649413,0.6636363636363636,0.6536796536796536,0.6909090909090909,,0.088,ok
binary_acl_vs_ha,fusion_scalar_cycle,plsda,3,63,16,11772,160,-0.029975279798315324,2.326651298211052,1.5192956194792884,0.8089287094469049,5.672180900429656,7.011966362657521,0.7090909090909091,0.7090909090909091,0.7636363636363637,,0.131,ok
binary_acl_vs_ha,fusion_scalar_cycle,plsda,4,63,16,11772,160,0.25006683697246657,0.9638997396674293,7.871569774957679,1.8292407714474936,8.186393722803635,4.4752958990333855,0.9090909090909092,0.8666666666666667,0.9454545454545454,,0.175,ok
binary_acl_vs_ha,fusion_scalar_cycle,plsda,5,64,15,11772,160,0.1772587696721883,1.0772091324194837,6.395349367791359,1.6811213345778433,7.096034141662273,4.221012484767616,0.85,0.7963800904977376,0.9199999999999999,,0.218,ok
binary_acl_vs_ha,fusion_scalar_cycle,nca,1,63,16,11772,160,0.04336185123498667,1.6306231987882063,2.124843063837688,1.064901316670353,7.053072374681054,6.62321687866255,0.8636363636363636,0.8056680161943319,0.8000000000000002,,0.047,ok
binary_acl_vs_ha,fusion_scalar_cycle,nca,2,63,16,11772,160,0.00800312229752661,2.587244180599021,1.4754627843844657,0.7816248882612946,8.016120345533192,10.25571276698322,0.6636363636363636,0.6536796536796536,0.6,,0.093,ok
binary_acl_vs_ha,fusion_scalar_cycle,nca,3,63,16,11772,160,-0.03973951110661081,2.4960089247137036,1.2739404149965288,0.7624967025523005,7.7170454639372625,10.120759129981867,0.6636363636363636,0.6536796536796536,0.6909090909090909,,0.14,ok
binary_acl_vs_ha,fusion_scalar_cycle,nca,4,63,16,11772,160,0.12591892976698382,1.2432978315507532,4.075055242517292,1.3428052134035249,9.953965347329513,7.412814046275421,0.8181818181818181,0.746031746031746,0.9454545454545454,,0.187,ok
binary_acl_vs_ha,fusion_scalar_cycle,nca,5,64,15,11772,160,0.20317372261378025,1.0734934951664805,5.538741911562497,1.6480404013888077,9.93226938279724,6.026714742203707,0.85,0.7963800904977376,0.9800000000000001,,0.232,ok
binary_acl_vs_ha,fusion_scalar_cycle,rf_proba,1,63,16,11772,160,0.2720867329880488,0.8242815076267143,9.257515106930342,2.1008984820753946,0.28540424298795586,0.13584865971535012,0.6545454545454545,0.6666666666666667,0.9090909090909091,,0.203,ok
binary_acl_vs_ha,fusion_scalar_cycle,rf_proba,2,63,16,11772,160,0.042463067505152274,2.126859631306381,2.1126847184366273,0.9313246776307637,0.24427548097923796,0.2622882082333099,0.6545454545454545,0.6666666666666667,0.7272727272727272,,0.401,ok
binary_acl_vs_ha,fusion_scalar_cycle,rf_proba,3,63,16,11772,160,0.2101996927121719,1.3313464768353718,5.514432684116155,1.5796053195839002,0.31606382861741883,0.20009037998218213,0.7545454545454545,0.7681159420289855,0.7909090909090909,,0.605,ok
binary_acl_vs_ha,fusion_scalar_cycle,rf_proba,4,63,16,11772,160,0.6230950321778144,0.4628319722322875,18.373367214903027,4.048507599641201,0.49363855459067013,0.12193099369121076,0.9545454545454546,0.9307359307359306,0.9090909090909091,,0.821,ok
binary_acl_vs_ha,fusion_scalar_cycle,rf_proba,5,64,15,11772,160,0.45915687218914836,0.47344397626383095,15.025003240437089,3.266084820681763,0.37668088444258,0.11533101714239974,0.95,0.9282296650717703,0.9400000000000001,,1.028,ok
binary_acl_vs_ha,fusion_scalar_raw,pca,1,62,16,9120,160,0.6292121462948419,0.5623835797341437,32.379423927944444,4.262654605912197,17.303465412254514,4.059316790118306,0.9,0.9227053140096618,1.0,,0.031,ok
binary_acl_vs_ha,fusion_scalar_raw,pca,2,62,16,9120,160,0.5672235587407854,0.8001945040874471,19.539756990508895,3.129385420855248,18.58999020066762,5.9404604101424665,0.8,0.8333333333333333,0.9454545454545455,,0.061,ok
binary_acl_vs_ha,fusion_scalar_raw,pca,3,62,16,9120,160,0.4689305902979186,0.8768076240532535,16.062016163912844,2.7730106980066203,14.618798595177642,5.271814712322016,0.8,0.8333333333333333,0.9090909090909092,,0.091,ok
binary_acl_vs_ha,fusion_scalar_raw,pca,4,63,15,9120,160,0.18767906185574076,1.498011276463106,4.971234598105146,1.4448251500958187,10.928292972415065,7.5637477460094855,0.7,0.7204968944099379,0.9,,0.122,ok
binary_acl_vs_ha,fusion_scalar_raw,pca,5,63,15,9120,160,0.728004846118892,0.3559513445773385,64.80304205210153,5.346131550584116,23.923664291374866,4.474948673636917,1.0,1.0,1.0,,0.152,ok
binary_acl_vs_ha,fusion_scalar_raw,lda,1,62,16,9120,160,0.053653421966237326,7.6901461035313154,0.12990654066142007,0.2817807346373309,18.293951502558674,64.92264819347608,0.4636363636363636,0.45893719806763283,0.3727272727272727,,0.03,ok
binary_acl_vs_ha,fusion_scalar_raw,lda,2,62,16,9120,160,0.3829030393885125,0.6079013267253005,11.893689485551262,2.893219814563812,15.195677316029698,5.252168272710599,0.9090909090909092,0.8666666666666667,0.9000000000000001,,0.061,ok
binary_acl_vs_ha,fusion_scalar_raw,lda,3,62,16,9120,160,-0.03982230332405137,2.413931680345899,1.3805636192150845,0.792967489531541,13.123254504481938,16.54954922834822,0.5181818181818182,0.5151515151515151,0.5727272727272728,,0.091,ok
binary_acl_vs_ha,fusion_scalar_raw,lda,4,63,15,9120,160,-0.07376321279035827,139.68062037551138,0.000222662844373994,0.013610281609594552,0.13037333970542342,9.57903322246594,0.6,0.5833333333333333,0.64,,0.122,ok
binary_acl_vs_ha,fusion_scalar_raw,lda,5,63,15,9120,160,0.13481848152130088,1.136122120594527,5.380956951487306,1.7184653433875499,13.190545140401095,7.675770239508608,0.6499999999999999,0.6411483253588517,0.77,,0.153,ok
binary_acl_vs_ha,fusion_scalar_raw,plsda,1,62,16,9120,160,0.6283228205547138,0.5597724930390734,33.577864214485956,4.2780151211898465,17.037060682103863,3.9824685512951943,0.9,0.9227053140096618,1.0,,0.03,ok
binary_acl_vs_ha,fusion_scalar_raw,plsda,2,62,16,9120,160,0.553943356414106,0.8071496059321224,19.542712340435894,2.9968775899422644,18.6072553517173,6.208880674394102,0.8,0.8333333333333333,0.9454545454545455,,0.06,ok
binary_acl_vs_ha,fusion_scalar_raw,plsda,3,62,16,9120,160,0.486783210489842,0.8585358838005721,17.33935178144607,2.8339044254609904,14.222327774184546,5.018633531323486,0.8,0.8333333333333333,0.9272727272727274,,0.09,ok
binary_acl_vs_ha,fusion_scalar_raw,plsda,4,63,15,9120,160,0.18784123676001763,1.495470060234222,4.94275733435198,1.439149723800008,10.817657517669115,7.516700548088626,0.7,0.7204968944099379,0.9,,0.12,ok
binary_acl_vs_ha,fusion_scalar_raw,plsda,5,63,15,9120,160,0.7585755515675549,0.3054592960866624,82.7557848466221,6.157608547314162,23.477518051589044,3.8127656006696813,1.0,1.0,1.0,,0.15,ok
binary_acl_vs_ha,fusion_scalar_raw,nca,1,62,16,9120,160,0.5944821269143831,0.6066957897269248,27.346891054974904,3.943619834025365,24.08120332757354,6.106370375714732,0.9,0.9227053140096618,0.9818181818181819,,0.032,ok
binary_acl_vs_ha,fusion_scalar_raw,nca,2,62,16,9120,160,0.578602547918734,0.7306055525591275,23.16525730479149,3.3278212434656065,24.717768238818717,7.4276129727080935,0.8,0.8333333333333333,1.0,,0.065,ok
binary_acl_vs_ha,fusion_scalar_raw,nca,3,62,16,9120,160,0.5119244204995694,0.8101271290934421,19.098269102468286,3.0994253583414384,16.595848628683143,5.354492110616239,0.8,0.8333333333333333,0.9454545454545455,,0.097,ok
binary_acl_vs_ha,fusion_scalar_raw,nca,4,63,15,9120,160,0.1332641160684532,1.699062582358129,3.115325988115582,1.21337889408013,14.767538675334935,12.17059135228349,0.8500000000000001,0.8500000000000001,0.86,,0.13,ok
binary_acl_vs_ha,fusion_scalar_raw,nca,5,63,15,9120,160,0.7394393560180974,0.3271547670982168,71.9609537442068,5.714867384283912,25.9556178860308,4.541770812986784,1.0,1.0,1.0,,0.162,ok
binary_acl_vs_ha,fusion_scalar_raw,rf_proba,1,62,16,9120,160,0.7559173251588288,0.34029325326731186,85.2544663338379,6.308621537071826,1.0480879484590653,0.16613580990714175,1.0,1.0,1.0,,0.196,ok
binary_acl_vs_ha,fusion_scalar_raw,rf_proba,2,62,16,9120,160,0.8058851672372382,0.3297099574637304,116.01039224120385,7.377274985940833,1.071698194794338,0.14527019757792897,1.0,1.0,1.0,,0.415,ok
binary_acl_vs_ha,fusion_scalar_raw,rf_proba,3,62,16,9120,160,0.6428916922188685,0.5559218803970316,25.33622290078196,4.486377382684142,0.88035753747987,0.196229042362273,0.9,0.9227053140096618,0.8545454545454546,,0.622,ok
binary_acl_vs_ha,fusion_scalar_raw,rf_proba,4,63,15,9120,160,0.29718302947447955,0.7764916189471032,12.941170875806156,2.3416086245360574,0.6517838036327642,0.27834873718997427,0.8,0.7321428571428572,0.9600000000000001,,0.818,ok
binary_acl_vs_ha,fusion_scalar_raw,rf_proba,5,63,15,9120,160,0.6877161685749285,0.4006157548027405,53.28435408826271,5.449812867399178,0.9669194878813708,0.17742251181971597,0.9,0.9206349206349206,0.98,,1.014,ok
binary_acl_vs_ha,fusion_all_common,pca,1,62,16,20292,160,0.6292121462948419,0.5623835797341437,32.379423927944444,4.262654605912197,17.303465412254514,4.059316790118306,0.9,0.9227053140096618,1.0,,0.075,ok
binary_acl_vs_ha,fusion_all_common,pca,2,62,16,20292,160,0.5585830726917714,0.8143578565403969,18.77379286432989,3.0852178926171403,18.17202235747739,5.89002883749723,0.8,0.8333333333333333,0.9272727272727272,,0.149,ok
binary_acl_vs_ha,fusion_all_common,pca,3,62,16,20292,160,0.4689305902979186,0.8768076240532535,16.062016163912844,2.7730106980066203,14.618798595177642,5.271814712322016,0.8,0.8333333333333333,0.9090909090909092,,0.218,ok
binary_acl_vs_ha,fusion_all_common,pca,4,63,15,20292,160,0.18767906185574076,1.498011276463106,4.971234598105146,1.4448251500958187,10.928292972415065,7.5637477460094855,0.7,0.7204968944099379,0.9,,0.291,ok
binary_acl_vs_ha,fusion_all_common,pca,5,63,15,20292,160,0.728004846118892,0.3559513445773385,64.80304205210153,5.346131550584116,23.923664291374866,4.474948673636917,1.0,1.0,1.0,,0.361,ok
binary_acl_vs_ha,fusion_all_common,lda,1,62,16,20292,160,0.053653421966237326,7.6901461035313154,0.12990654066142007,0.2817807346373309,18.293951502558674,64.92264819347608,0.4636363636363636,0.45893719806763283,0.3727272727272727,,0.069,ok
binary_acl_vs_ha,fusion_all_common,lda,2,62,16,20292,160,0.2902450005426529,0.8376330261908279,7.96565976325667,2.1498080182669783,10.220645743094101,4.75421323962372,0.7636363636363637,0.7333333333333334,0.8545454545454547,,0.139,ok
binary_acl_vs_ha,fusion_all_common,lda,3,62,16,20292,160,-0.03982230332405137,2.413931680345899,1.3805636192150845,0.792967489531541,13.123254504481938,16.54954922834822,0.5181818181818182,0.5151515151515151,0.5727272727272728,,0.208,ok
binary_acl_vs_ha,fusion_all_common,lda,4,63,15,20292,160,-0.07376321279035827,139.68062037551138,0.000222662844373994,0.013610281609594552,0.13037333970542342,9.57903322246594,0.6,0.5833333333333333,0.64,,0.278,ok
binary_acl_vs_ha,fusion_all_common,lda,5,63,15,20292,160,0.13481848152130088,1.136122120594527,5.380956951487306,1.7184653433875499,13.190545140401095,7.675770239508608,0.6499999999999999,0.6411483253588517,0.77,,0.349,ok
binary_acl_vs_ha,fusion_all_common,plsda,1,62,16,20292,160,0.6283228205547138,0.5597724930390734,33.577864214485956,4.2780151211898465,17.037060682103863,3.9824685512951943,0.9,0.9227053140096618,1.0,,0.069,ok
binary_acl_vs_ha,fusion_all_common,plsda,2,62,16,20292,160,0.5403889228863014,0.8298303108183089,18.549782940028187,2.9520476079778746,17.721187192279405,6.003015379693776,0.8,0.8333333333333333,0.9818181818181819,,0.139,ok
binary_acl_vs_ha,fusion_all_common,plsda,3,62,16,20292,160,0.486783210489842,0.8585358838005721,17.33935178144607,2.8339044254609904,14.222327774184546,5.018633531323486,0.8,0.8333333333333333,0.9272727272727274,,0.207,ok
binary_acl_vs_ha,fusion_all_common,plsda,4,63,15,20292,160,0.18784123676001763,1.495470060234222,4.94275733435198,1.439149723800008,10.817657517669115,7.516700548088626,0.7,0.7204968944099379,0.9,,0.277,ok
binary_acl_vs_ha,fusion_all_common,plsda,5,63,15,20292,160,0.7585755515675549,0.3054592960866624,82.7557848466221,6.157608547314162,23.477518051589044,3.8127656006696813,1.0,1.0,1.0,,0.347,ok
binary_acl_vs_ha,fusion_all_common,nca,1,62,16,20292,160,0.5944821269143831,0.6066957897269248,27.346891054974904,3.943619834025365,24.08120332757354,6.106370375714732,0.9,0.9227053140096618,0.9818181818181819,,0.071,ok
binary_acl_vs_ha,fusion_all_common,nca,2,62,16,20292,160,0.5394768497323772,0.8538643250787803,17.022815061213866,2.947230410030156,18.346855479007584,6.225117458264778,0.8,0.8333333333333333,0.9636363636363636,,0.141,ok
binary_acl_vs_ha,fusion_all_common,nca,3,62,16,20292,160,0.5119244204995694,0.8101271290934421,19.098269102468286,3.0994253583414384,16.595848628683143,5.354492110616239,0.8,0.8333333333333333,0.9454545454545455,,0.212,ok
binary_acl_vs_ha,fusion_all_common,nca,4,63,15,20292,160,0.1332641160684532,1.699062582358129,3.115325988115582,1.21337889408013,14.767538675334935,12.17059135228349,0.8500000000000001,0.8500000000000001,0.86,,0.284,ok
binary_acl_vs_ha,fusion_all_common,nca,5,63,15,20292,160,0.7394393560180974,0.3271547670982168,71.9609537442068,5.714867384283912,25.9556178860308,4.541770812986784,1.0,1.0,1.0,,0.354,ok
binary_acl_vs_ha,fusion_all_common,rf_proba,1,62,16,20292,160,0.7559173251588288,0.34029325326731186,85.2544663338379,6.308621537071826,1.0480879484590653,0.16613580990714175,1.0,1.0,1.0,,0.228,ok
binary_acl_vs_ha,fusion_all_common,rf_proba,2,62,16,20292,160,0.7499441685222258,0.38447419775710956,80.7879352003671,6.248754027512943,0.9591577699866953,0.15349584345352257,0.9,0.9227053140096618,1.0,,0.473,ok
binary_acl_vs_ha,fusion_all_common,rf_proba,3,62,16,20292,160,0.6428916922188682,0.555921880397032,25.33622290078196,4.486377382684142,0.88035753747987,0.19622904236227298,0.9,0.9227053140096618,0.8545454545454546,,0.71,ok
binary_acl_vs_ha,fusion_all_common,rf_proba,4,63,15,20292,160,0.29718302947447967,0.7764916189471028,12.941170875806153,2.341608624536057,0.6517838036327641,0.27834873718997427,0.8,0.7321428571428572,0.9600000000000001,,0.941,ok
binary_acl_vs_ha,fusion_all_common,rf_proba,5,63,15,20292,160,0.6877161685749283,0.4006157548027403,53.28435408826271,5.449812867399177,0.9669194878813708,0.177422511819716,0.9,0.9206349206349206,0.98,,1.183,ok
multiclass_3group,scalar_pivot,pca,1,63,16,864,160,0.1728684547174087,1.0290047632394543,10.410712476868461,2.3853085933657265,5.419248483021026,2.2719276231568593,0.8222222222222223,0.8164983164983165,,0.8681818181818182,0.009,ok
multiclass_3group,scalar_pivot,pca,2,63,16,864,160,-0.09684345625313079,7.122384919646208,0.8692021911233517,0.6660072492742427,2.994992033411387,4.496936086919581,0.3,0.29074074074074074,,0.6611111111111111,0.017,ok
multiclass_3group,scalar_pivot,pca,3,63,16,864,160,-0.09654182773417001,2.407522573745217,1.3990188967018586,0.9746616553945104,4.8918375833616805,5.019011014013502,0.5777777777777778,0.5532763532763533,,0.7686868686868685,0.024,ok
multiclass_3group,scalar_pivot,pca,4,63,16,864,160,0.022555059817264134,1.9535884261941525,4.282012311977092,1.5109161091710737,5.135069156322895,3.398646109571313,0.6444444444444445,0.6077441077441077,,0.7590909090909091,0.032,ok
multiclass_3group,scalar_pivot,pca,5,64,15,864,160,0.14543599352838987,2.9060178275270907,10.827795214251612,2.278135339465015,7.022966475879808,3.082769646832766,0.7333333333333334,0.7252525252525253,,0.8466666666666667,0.039,ok
multiclass_3group,scalar_pivot,lda,1,63,16,864,160,0.22458402427494092,1.2886488638482698,5.781676391825571,2.050834248484085,3.898345011834776,1.9008581579502661,0.7000000000000001,0.6818181818181818,,0.902020202020202,0.008,ok
multiclass_3group,scalar_pivot,lda,2,63,16,864,160,-0.10144101538320521,3.274037734988275,1.000228274733575,0.7536121941715639,1.8303768380504846,2.4288046984995963,0.4222222222222222,0.41750841750841755,,0.7227272727272727,0.016,ok
multiclass_3group,scalar_pivot,lda,3,63,16,864,160,-0.005329515075127453,3.2546331058723563,3.6820036430871204,1.3062732642533263,5.871244181999003,4.494652338578668,0.6444444444444445,0.6199430199430199,,0.7767676767676767,0.024,ok
multiclass_3group,scalar_pivot,lda,4,63,16,864,160,0.04389164382027192,1.9983055724457939,6.296047096195017,1.754417969453969,4.523650664137315,2.5784338412500527,0.6333333333333334,0.6333333333333334,,0.8207070707070706,0.032,ok
multiclass_3group,scalar_pivot,lda,5,64,15,864,160,0.05828899204248643,2.3158839347282836,2.9176036881164356,1.2958222782912516,2.8298409681599774,2.183818734689123,0.5333333333333333,0.5164983164983165,,0.7933333333333333,0.04,ok
multiclass_3group,scalar_pivot,plsda,1,63,16,864,160,0.27180164426692804,0.9914888743915592,14.427435476846627,2.8404023681987725,5.193502307063629,1.828438944147573,0.8888888888888888,0.8727272727272727,,0.9489898989898989,0.008,ok
multiclass_3group,scalar_pivot,plsda,2,63,16,864,160,-0.1300077557645725,4.482878837933292,0.8529139213897666,0.672319808482111,2.4323644223380865,3.6178681509170594,0.47777777777777786,0.4537037037037037,,0.7065656565656565,0.015,ok
multiclass_3group,scalar_pivot,plsda,3,63,16,864,160,-0.04168871889813545,2.9724669940184114,2.4048390946393283,1.0755803019222485,4.537851742043036,4.218979962661186,0.5666666666666668,0.5707070707070706,,0.7651515151515151,0.023,ok
multiclass_3group,scalar_pivot,plsda,4,63,16,864,160,0.06335907040940256,1.6481725939476182,5.685499724735646,1.7965492368317835,5.1824959507436175,2.8846946381959198,0.6333333333333334,0.6242424242424243,,0.8308080808080808,0.03,ok
multiclass_3group,scalar_pivot,plsda,5,64,15,864,160,0.14365168604325682,3.3489170900874927,10.923846190494276,2.3163217679840233,6.5644438912780245,2.8339948197228626,0.6,0.5681818181818182,,0.8133333333333334,0.038,ok
multiclass_3group,scalar_pivot,nca,1,63,16,864,160,0.24395722201761183,1.1109759118879945,7.066373597215397,2.214792777939539,4.710798815866373,2.1269704609787072,0.7555555555555555,0.7424242424242423,,0.9419191919191919,0.012,ok
multiclass_3group,scalar_pivot,nca,2,63,16,864,160,-0.11263979630110857,3.7473830620344324,0.7363485355039232,0.6384496788531736,1.63002977485404,2.5531061081932243,0.3666666666666667,0.3611111111111111,,0.6828282828282828,0.021,ok
multiclass_3group,scalar_pivot,nca,3,63,16,864,160,0.003969106039452823,3.1419674529933013,3.766004692865945,1.3225037344629027,5.93861424665003,4.490432875081316,0.6333333333333334,0.6303030303030303,,0.7823232323232324,0.03,ok
multiclass_3group,scalar_pivot,nca,4,63,16,864,160,0.03736739311179846,2.1025711412182098,6.218340410231725,1.7461164920341787,4.723352032501668,2.705061233915207,0.6333333333333334,0.6303030303030303,,0.8262626262626261,0.04,ok
multiclass_3group,scalar_pivot,nca,5,64,15,864,160,0.035088837392159185,2.6706617536580772,2.1886031684386675,1.134572952915864,2.9233422676787977,2.576601407750624,0.6,0.5681818181818182,,0.7333333333333334,0.05,ok
multiclass_3group,scalar_pivot,rf_proba,1,63,16,864,160,0.4380864753095801,0.6873785789518179,29.56917367826852,4.1080251163483,0.381590182067889,0.09288896033018698,0.7777777777777777,0.7222222222222223,,0.9333333333333332,0.173,ok
multiclass_3group,scalar_pivot,rf_proba,2,63,16,864,160,-0.05946008900290217,4.46141462334937,3.877806077013075,1.321604442723995,0.19014252753678593,0.14387249421232118,0.4222222222222222,0.41111111111111115,,0.7323232323232323,0.344,ok
multiclass_3group,scalar_pivot,rf_proba,3,63,16,864,160,-0.006490270690328884,3.6641229256047922,8.08327569722925,1.8164771367373849,0.2609129149693916,0.14363677345150797,0.5777777777777778,0.575925925925926,,0.8171717171717172,0.518,ok
multiclass_3group,scalar_pivot,rf_proba,4,63,16,864,160,0.18556591474749537,2.611640254672411,8.796440263871336,2.100088704658617,0.3381248977886406,0.16100505518580221,0.7555555555555555,0.7515151515151516,,0.8727272727272727,0.709,ok
multiclass_3group,scalar_pivot,rf_proba,5,64,15,864,160,0.28459111849326085,1.5626004286363628,23.606652104019208,3.5618216581145745,0.4018783254152165,0.11282943504474842,0.6666666666666666,0.6336996336996337,,0.86,0.881,ok
multiclass_3group,pca_slim_subject,pca,1,63,16,264,160,-0.13273568473858657,5.468532045740766,0.9577753386911937,0.6463929283619706,1.977100546577745,3.058666733232882,0.2333333333333333,0.21666666666666667,,0.42323232323232324,0.006,ok
multiclass_3group,pca_slim_subject,pca,2,63,16,264,160,-0.06901481696623632,3.189331632757032,1.0881171536860907,0.7815823049789653,1.6611192697177313,2.125328655902,0.2555555555555556,0.24579124579124578,,0.49797979797979797,0.012,ok
multiclass_3group,pca_slim_subject,pca,3,63,16,264,160,-0.17214979821888432,59.9479954724114,0.13890160320040712,0.24271750495209027,0.7139177150299879,2.9413523971866278,0.3111111111111111,0.3089133089133089,,0.4404040404040404,0.018,ok
multiclass_3group,pca_slim_subject,pca,4,63,16,264,160,-0.1325529978960025,1.7596069400012464,1.2692869742394342,1.2010774438160707,9.853977851677657,8.204281832459976,0.25555555555555554,0.24242424242424243,,0.46868686868686876,0.023,ok
multiclass_3group,pca_slim_subject,pca,5,64,15,264,160,-0.1363530679593866,20.678583712144974,0.051375646064080516,0.17053004577669548,0.47014168283490826,2.7569433919612396,0.26666666666666666,0.26195286195286194,,0.39333333333333337,0.029,ok
multiclass_3group,pca_slim_subject,lda,1,63,16,264,160,-0.02285728585934959,3.067846583855244,3.4247511380532236,1.3187458320102343,2.206610448404894,1.6732643962493063,0.5666666666666668,0.5686609686609687,,0.8030303030303031,0.006,ok
multiclass_3group,pca_slim_subject,lda,2,63,16,264,160,-0.006385443967979465,2.150774432660258,2.050117951194409,1.0784253314973282,2.4395751557007546,2.2621641799841186,0.6222222222222222,0.6233766233766234,,0.8146464646464646,0.012,ok
multiclass_3group,pca_slim_subject,lda,3,63,16,264,160,0.054184098456778775,2.0873743606271096,5.722204447909594,1.688747595924512,3.6214140531634817,2.1444377252723332,0.5,0.4945868945868946,,0.7272727272727272,0.018,ok
multiclass_3group,pca_slim_subject,lda,4,63,16,264,160,0.013679073671672336,1.7900899476054117,1.9885698342886655,1.3941697241982236,4.497265847487235,3.2257663966082597,0.5222222222222223,0.4792022792022792,,0.694949494949495,0.025,ok
multiclass_3group,pca_slim_subject,lda,5,64,15,264,160,0.031342949687134525,4.640435214174289,1.209888150038812,0.8731401254374631,2.471176914568364,2.8302180172171654,0.5333333333333333,0.49444444444444446,,0.6066666666666667,0.031,ok
multiclass_3group,pca_slim_subject,plsda,1,63,16,264,160,-0.08132111517831836,4.39567205633809,1.3805766302394284,0.8320058436001937,1.954245938227954,2.348836793948089,0.5,0.4796037296037296,,0.6631313131313131,0.006,ok
multiclass_3group,pca_slim_subject,plsda,2,63,16,264,160,0.10522880300527981,2.1506445982309716,5.211282430119333,1.7455906298090935,3.5803657935086104,2.051091322540026,0.5222222222222223,0.4792022792022792,,0.6373737373737374,0.012,ok
multiclass_3group,pca_slim_subject,plsda,3,63,16,264,160,0.024034094934929556,2.087933515743289,3.507028625954904,1.3134444737611108,2.6826483701953596,2.042452820646059,0.6888888888888888,0.6655011655011656,,0.7070707070707071,0.018,ok
multiclass_3group,pca_slim_subject,plsda,4,63,16,264,160,-0.06716024078398836,2.5986303587591806,1.3862005048905799,0.9384569579657834,2.858573853576688,3.0460361866493963,0.5222222222222223,0.47027972027972026,,0.709090909090909,0.024,ok
multiclass_3group,pca_slim_subject,plsda,5,64,15,264,160,-0.08566206928439288,2.2762397281374134,2.761060140149078,1.2004286620650626,3.7440217682494663,3.1189040103463825,0.6,0.5905723905723905,,0.7733333333333334,0.029,ok
multiclass_3group,pca_slim_subject,nca,1,63,16,264,160,-0.013431810710885849,2.2723790780069804,4.17859609160497,1.4434536499513995,3.2250819107064133,2.234281586260148,0.5111111111111112,0.5016835016835016,,0.6868686868686869,0.008,ok
multiclass_3group,pca_slim_subject,nca,2,63,16,264,160,0.004333901258196547,2.3908682762889497,2.3114284184027145,1.0794984079275276,3.283053464228859,3.0412768005205506,0.5555555555555555,0.5682539682539682,,0.7636363636363637,0.016,ok
multiclass_3group,pca_slim_subject,nca,3,63,16,264,160,0.04664207926372431,1.79734567754038,5.370241160646101,1.6616381472870567,5.014467715270945,3.0177856252626523,0.5666666666666667,0.5402097902097902,,0.7161616161616161,0.026,ok
multiclass_3group,pca_slim_subject,nca,4,63,16,264,160,0.009766674409974724,1.6355931651408717,2.480454528343515,1.5118484100661358,7.334793301337825,4.851540175920789,0.7111111111111111,0.6666666666666666,,0.8388888888888889,0.034,ok
multiclass_3group,pca_slim_subject,nca,5,64,15,264,160,-0.00918628673194652,3.938581562031096,1.1698791852491501,0.8429036239742553,3.084293912809501,3.6591299705975686,0.46666666666666673,0.44983164983164986,,0.5733333333333334,0.042,ok
multiclass_3group,pca_slim_subject,rf_proba,1,63,16,264,160,-0.03209379638105739,7.701456529919536,1.6768085851139116,0.9153931457762187,0.14471768772109625,0.15809347971289553,0.5555555555555555,0.5606837606837606,,0.6828282828282828,0.173,ok
multiclass_3group,pca_slim_subject,rf_proba,2,63,16,264,160,0.03892551819239811,2.5148377792498056,4.070727631776865,1.516828443780243,0.18756506814841914,0.12365608577392515,0.43333333333333335,0.41991341991341996,,0.6873737373737372,0.36,ok
multiclass_3group,pca_slim_subject,rf_proba,3,63,16,264,160,0.02230840066233502,2.311700232004995,5.254979370269711,1.569056478473795,0.1953960630779997,0.12453093037674426,0.5111111111111112,0.5090909090909091,,0.7308080808080808,0.541,ok
multiclass_3group,pca_slim_subject,rf_proba,4,63,16,264,160,0.03919553222712355,2.6942181554321887,4.1204738844888,1.4182891132118438,0.1509372859458286,0.10642208597654498,0.5222222222222223,0.48677248677248675,,0.8303030303030302,0.727,ok
multiclass_3group,pca_slim_subject,rf_proba,5,64,15,264,160,-0.11688410746304835,7.722775247045926,1.3687950859879505,0.7720599324808092,0.1382241933412379,0.17903298374400964,0.4000000000000001,0.3892255892255892,,0.68,0.904,ok
