feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
normal__hip_int_rotation_056__mean,0.021130397261016152,-0.007440812101351815,0.0017312099613916113,-0.010734892511436922,0.004390227090546976,-0.011008950521165654,0.010684167662653631,0.009051114808170647,-0.002964251221821701,-0.00731672965374989
normal__hip_int_rotation_056__std,0.005658946522153228,-0.0010304633589114439,1.3070342603077585e-05,0.011255972852355562,0.011626079249191202,-0.0037600062182795973,-0.009173341257381618,-0.0028215374448346143,0.0023712591265974505,0.007994374433469896
normal__hip_int_rotation_056__min,0.018989437096025637,-0.007642723693654265,0.0020208913473001725,-0.013547171487247926,0.0006863181715150931,-0.009672271735791093,0.013398734738047572,0.009242319761533724,-0.004953776434890142,-0.00819905473931847
normal__hip_int_rotation_056__max,0.02159477309715714,-0.007426098920832259,0.0013115831830054776,-0.008025508161918847,0.009093945994345636,-0.011142200786917284,0.008197145928214003,0.008190368447707182,-0.0012685490057331573,-0.006948555085827144
normal__hip_int_rotation_057__mean,0.021364118273134385,-0.007378562161198344,0.0015712698842197015,-0.010316313206754017,0.004235927355860904,-0.010220891124835272,0.010334153777691249,0.008717380524625333,-0.0028372398013376907,-0.0075013398236240285
normal__hip_int_rotation_057__std,0.006218370453919459,-0.00023144866115336845,0.0005590104542224895,0.012195039722903356,0.009940235576959085,-0.003810110103999966,-0.007980181277524074,-0.001426367568704874,0.002572585403446085,0.008152279172984904
normal__hip_int_rotation_057__min,0.01921844899716419,-0.0078580399572002,0.0016192154137299759,-0.013335350772563759,0.0007222644028909587,-0.008609116783396325,0.012824885249148545,0.009143471536973214,-0.0045784211197364135,-0.008502150866327727
normal__hip_int_rotation_057__max,0.021931940880075114,-0.006912138749320446,0.0012788839178061594,-0.007483740708043266,0.008726855362813507,-0.01044006538588699,0.00820855504611975,0.008213662487147827,-0.0012375323072483125,-0.00690124854121379
normal__hip_int_rotation_058__mean,0.02153132565267198,-0.007299596690604305,0.0014114075284603115,-0.00997837810453011,0.004018627668205323,-0.009402051708469946,0.010015066397881897,0.008278773674389643,-0.002668574968811212,-0.007573293481104341
normal__hip_int_rotation_058__std,0.006800396821522668,0.000550156762657225,0.0013362314413335038,0.013390526015728205,0.007941922528004023,-0.0028516445483551655,-0.006730379019609994,-0.0011858850695525003,0.0031375479777447225,0.008629616052086118
normal__hip_int_rotation_058__min,0.01931925969024522,-0.00788697723899068,0.0013082032255993378,-0.012777366346488331,0.0007321518198934534,-0.00815732175730879,0.012027376668716191,0.009009387828212756,-0.004039534964259598,-0.008810775807725863
normal__hip_int_rotation_058__max,0.022309261544881016,-0.0066893526586635265,0.0014040858254096736,-0.006767380076590059,0.008147289968226081,-0.009400407009137678,0.008323901975928761,0.008111799728411051,-0.0008775794061625062,-0.006701563174114933
normal__hip_int_rotation_059__mean,0.021630025751991504,-0.007174348877046255,0.0012007930050419934,-0.009762083935232042,0.0038066488116841406,-0.008657587780570526,0.009811031238903294,0.007840843285999339,-0.0025475360202711766,-0.007445575716585781
normal__hip_int_rotation_059__std,0.007295666446762259,0.001071880837949059,0.0020729430131360763,0.01442966237117982,0.005905616913814357,-0.0012238978882899564,-0.0057900792415215875,-0.002039871870792732,0.0037547280808724525,0.009070254183501448
normal__hip_int_rotation_059__min,0.01917205193114691,-0.0076023156376852415,0.0009814657687015466,-0.012204969099290116,0.0006175589429552992,-0.008035408080485335,0.011540498313072512,0.009262488402847107,-0.003951649289958347,-0.00890112733923936
normal__hip_int_rotation_059__max,0.022587902011251482,-0.006665263342511905,0.0015836859896134696,-0.006154560599671956,0.00752144845886671,-0.00828107972638662,0.008213353976300785,0.00781478408887286,-0.0004424803794957642,-0.005906516189361717
normal__hip_int_rotation_060__mean,0.021688564131463972,-0.00699536786147123,0.0009175744910872375,-0.009675827766985886,0.0036585443647469042,-0.008056180932008088,0.009800093571304423,0.007485111931630286,-0.0025133700635843084,-0.00709318145294303
normal__hip_int_rotation_060__std,0.007743733316916504,0.0011833142943484417,0.002555183044203285,0.014984475764690308,0.004161628375076727,0.0005077094943570877,-0.005254402991139812,-0.003500524280206824,0.004263940786681188,0.009212663233961887
normal__hip_int_rotation_060__min,0.01888122325055481,-0.007122526055435176,0.000434980931021188,-0.012127344925963937,0.0007998857097186819,-0.008162428139387955,0.0114766403076911,0.009542831629236938,-0.004373539733982798,-0.008543628201808841
normal__hip_int_rotation_060__max,0.02279713166862611,-0.006621126437724853,0.0015274170278802865,-0.0057665574402763755,0.00706869279344539,-0.007509083497163717,0.008015286982246902,0.007162639419098455,-7.866506393619699e-05,-0.005293287029381038
normal__hip_int_rotation_061__mean,0.021752341446673817,-0.006770608833450336,0.0005654713760005907,-0.009682735331740851,0.003616163582865625,-0.007603465289693488,0.010015072886526574,0.007231903033165445,-0.00256497056193138,-0.00654350079895713
normal__hip_int_rotation_061__std,0.008043712268523113,0.0009009487437621929,0.0027309831336602406,0.015029838787973846,0.0027924068468258407,0.0020328780954598368,-0.005122515748328684,-0.005173761614250724,0.004747353336758041,0.009185830204784248
normal__hip_int_rotation_061__min,0.01858888858288317,-0.006473238240832564,-1.5040270806660313e-05,-0.012168963088827534,0.000994611146817898,-0.008027922496288933,0.012095966485676462,0.009848453713118098,-0.004976904974521837,-0.007762635509871636
normal__hip_int_rotation_061__max,0.02304525870275088,-0.006529525677454325,0.0014797869218914378,-0.005424042133521862,0.006695366913017748,-0.006524791886816854,0.007978898894037186,0.00636498354153209,6.2533518003889505e-06,-0.004616870072317617
normal__hip_int_rotation_062__mean,0.021851507580403457,-0.0065324954561520095,0.00018117043261925599,-0.009710256269561958,0.003686546243423927,-0.007247420189426234,0.010387623888611055,0.007025434487386074,-0.0026730747665860066,-0.005871237342500785
normal__hip_int_rotation_062__std,0.00803566918930299,0.00042869456304905424,0.002465470734772752,0.014927496244495665,0.0016838851355842996,0.0031349819878069354,-0.005170231233053375,-0.006912690849094524,0.0052983841975571344,0.009015069219628687
normal__hip_int_rotation_062__min,0.01879356437906183,-0.00588007436331976,-0.00039782627850137,-0.01231290873162616,0.0012734736320708787,-0.007379671870053971,0.012747662192176571,0.009821486998742449,-0.0056861780823568115,-0.006701753121009412
normal__hip_int_rotation_062__max,0.023134468998992953,-0.006466047789687873,0.0012567348342827735,-0.005301574487769389,0.006357126691976143,-0.005614198223019306,0.008120787019801656,0.005537395421061834,-0.00012637387609152492,-0.004041853128039401
normal__hip_int_rotation_063__mean,0.022004516782330973,-0.00631994192478065,-0.00015841147662893845,-0.009679957180709988,0.003844392163944051,-0.006913347484396069,0.010806062169967691,0.0067455011360909875,-0.0028137050347064804,-0.005181485428321199
normal__hip_int_rotation_063__std,0.007745392826571457,-6.542227239784623e-05,0.001969438934677018,0.014717973965937738,0.0007601527013466415,0.0035506925280024584,-0.005062916013498404,-0.008423127888477874,0.0057452412473362035,0.008467873966587531
normal__hip_int_rotation_063__min,0.019036313016327036,-0.005541531492300836,-0.0006150590278123073,-0.012307141084351388,0.0015880423380872988,-0.006615486988496748,0.013197176042216572,0.010072070833048905,-0.005820185447839155,-0.005783897286708257
normal__hip_int_rotation_063__max,0.02314451850077038,-0.006372618016177157,0.0009455924637828484,-0.005470124522403973,0.005961528139676949,-0.0050841408518570224,0.00843987377237291,0.004476395669750605,-0.00012554463323372756,-0.0036196293850679394
normal__hip_int_rotation_064__mean,0.022213766907233853,-0.0061626837942009285,-0.0003820156017297941,-0.00954718804506489,0.004041931987483304,-0.006529067146805866,0.011149724160849857,0.006264434825315449,-0.0029842805395150656,-0.004583416194825102
normal__hip_int_rotation_064__std,0.007302091372285192,-0.00044789267389490773,0.001663791082398793,0.01417253617386271,-5.196206711867696e-05,0.0032324385270068646,-0.0047938753858326934,-0.009504064019731633,0.005798404176365744,0.007471654796838775
normal__hip_int_rotation_064__min,0.019319752215215934,-0.005482817987240784,-0.0004950298901892727,-0.012015724079798572,0.0020832057368656573,-0.005679863087653652,0.013262254242363642,0.010006925819164469,-0.005748970736978506,-0.0053675140290362355
normal__hip_int_rotation_064__max,0.023200581439470173,-0.006319790486765022,0.0007257695449036063,-0.00553098111583816,0.005674962937218697,-0.004723486193822217,0.008745140241702526,0.0036839118690299992,-0.00034106358349376287,-0.0037499525861345545
normal__hip_int_rotation_065__mean,0.022456609460942537,-0.006079386502881133,-0.0004487034863869725,-0.009292780742920401,0.0042510009077473656,-0.006040388723671641,0.011346709496848772,0.0054918767725593625,-0.003160943705399838,-0.00415277988497854
normal__hip_int_rotation_065__std,0.0069797629355306525,-0.000700323800218684,0.0017423043541845537,0.013493447625089462,-0.0008626915888483084,0.0024076155296389526,-0.004399395979629108,-0.010182511307064128,0.005455917642614078,0.006063303917663223
normal__hip_int_rotation_065__min,0.019656448170554647,-0.005586092737277242,-0.0002570227707227509,-0.011721456437230694,0.002630671720348647,-0.004642761952196242,0.013171715612769731,0.009269922142503296,-0.00564729903999043,-0.005013356619968706
normal__hip_int_rotation_065__max,0.023253529799356788,-0.006338436114012079,0.0005544737390369529,-0.005522515460082325,0.005420622016769492,-0.004534631397857701,0.00915606137503889,0.0026869815168528975,-0.0008529963067249488,-0.0039505940374336265
normal__hip_int_rotation_066__mean,0.02269883552012607,-0.006064713906530542,-0.00036341426039527446,-0.008926729248371065,0.004471416956832645,-0.005413109124277729,0.011378620501727815,0.004397495089467771,-0.00328717506809412,-0.00391067666626858
normal__hip_int_rotation_066__std,0.007006506569361028,-0.000863572442421286,0.002041318646560923,0.012909416612363684,-0.0018430098844582393,0.0014087745967055218,-0.003766339440535947,-0.010403122677787336,0.004956393241106899,0.004338735275920957
normal__hip_int_rotation_066__min,0.019991022376451447,-0.00572741862736074,6.625993730919806e-05,-0.011218596762730612,0.0030633739851812034,-0.00361711152431638,0.012875079220963136,0.007985043756784334,-0.005236407075224336,-0.004660120158144547
normal__hip_int_rotation_066__max,0.02335563466587054,-0.006437652834775652,0.0007663196024711636,-0.005181103417207022,0.005090000811944582,-0.00448184258111814,0.009522378858118978,0.0013473116931940188,-0.0013092246877944428,-0.003931839332709234
normal__hip_int_rotation_067__mean,0.022902411892058758,-0.006105038887482185,-0.0001590428026493477,-0.008491149139347816,0.0047028218862170375,-0.004637279503952971,0.011264415434422118,0.0030127897166223,-0.0033317185525572487,-0.0038272745771771497
normal__hip_int_rotation_067__std,0.0073940533916410905,-0.0009388830588908426,0.002391064850783196,0.012359451184230898,-0.00272901544164135,0.0005038859835024764,-0.002981826643090687,-0.010331503766066704,0.004365666881027508,0.00243861428726912
normal__hip_int_rotation_067__min,0.020113843448293076,-0.005870122542327842,0.0003112410952054042,-0.010587758461792565,0.0037412449330038343,-0.0029528507017598385,0.012296482335984904,0.0066249271521288036,-0.005020017248155221,-0.004489664103365058
normal__hip_int_rotation_067__max,0.02349611350321802,-0.0066218082122781385,0.0011771104295643356,-0.004552091821945373,0.004724524823669886,-0.004342972044525565,0.010034775182502717,-7.2170475984442e-05,-0.0015816388866698435,-0.004239309411014183
normal__hip_int_rotation_068__mean,0.02304248907328222,-0.006179625236929008,0.0001221721696375616,-0.008059975713715849,0.0049610452768455065,-0.0037412577140742767,0.011035958542931079,0.0014177778459589113,-0.003298275542480947,-0.003845866882309568
normal__hip_int_rotation_068__std,0.007957679869200924,-0.0008653122754458624,0.0026438174058982093,0.011742786981678273,-0.0032100217095877973,-0.0002968311300567966,-0.0024218110695468894,-0.010247139305666765,0.0036059569958002916,0.0004982515104926599
normal__hip_int_rotation_068__min,0.02018790068045219,-0.00586771750876779,0.0004380265750306851,-0.010019122884194601,0.004469301116943705,-0.0025773740567406316,0.011813284051938995,0.005492677592500093,-0.004836960875544813,-0.004134570806259782
normal__hip_int_rotation_068__max,0.023636512280632713,-0.006469834423320446,0.00148670863457284,-0.004135281196596427,0.004692802724175887,-0.00367915643403704,0.010212949669648174,-0.0017853308158550319,-0.0013924320208729651,-0.00475216966280264
normal__hip_int_rotation_069__mean,0.02312165600023484,-0.006252291887168934,0.0004320029338229052,-0.007718259162814241,0.0052356974004951476,-0.002781429721201247,0.010703647318426853,-0.0002511096786500249,-0.003249138195633652,-0.0038935940854204192
normal__hip_int_rotation_069__std,0.008508844758226794,-0.0006476785117009425,0.002698578996698592,0.01105346790247313,-0.003231623019965821,-0.0010313631208039083,-0.0023239577465189974,-0.010278431762080643,0.0026954027112695966,-0.0013073919650034567
normal__hip_int_rotation_069__min,0.02010420955515051,-0.006035368478754521,0.0005958969650873919,-0.009688911652815616,0.004823566200120856,-0.0019228275592102582,0.011809181308117884,0.004250278793035657,-0.0047467507080139314,-0.003921006056585345
normal__hip_int_rotation_069__max,0.02377971067640632,-0.0063067640170764334,0.001753477377767977,-0.0037961971535578377,0.005075338077935584,-0.0028715536873801686,0.009549089975235469,-0.003563752651954608,-0.0017625323490855329,-0.005333823407311811
normal__hip_int_rotation_070__mean,0.023157686835004264,-0.006285426063920323,0.0007310956812682777,-0.0075064694928503,0.00552476307600176,-0.0018029437894067283,0.010289291222243402,-0.0018693117650675321,-0.0032411157740679566,-0.003881935318294774
normal__hip_int_rotation_070__std,0.009087011620021367,-0.0002966262635874391,0.0025240717115058175,0.010443911717740716,-0.0026923226133433093,-0.0016303742008817775,-0.0024538837480449385,-0.010332627182702447,0.0018833035705044055,-0.0028332210136729815
normal__hip_int_rotation_070__min,0.020011461728671097,-0.006324315013243401,0.0008568557297173981,-0.009675718133234625,0.004846627071069511,-0.0012033479986975244,0.011540673631974259,0.003469994104707668,-0.004722547517717217,-0.00365870547938938
normal__hip_int_rotation_070__max,0.023806442440279522,-0.00626443406678727,0.001956811217829715,-0.003678431899416666,0.0057529592515026965,-0.0021537858839982826,0.008741710676777523,-0.005224338949516881,-0.0021924139065696868,-0.005741791127978088
normal__hip_int_rotation_071__mean,0.02317549984111713,-0.006244504812618381,0.0009940395231341744,-0.0074188878722217895,0.005817252368199291,-0.0008350724265801255,0.009842620540923334,-0.0033185691294631927,-0.0033012269952537717,-0.003759933085511667
normal__hip_int_rotation_071__std,0.00976144069793274,0.00021774112779448441,0.002097489928134667,0.01020035148977949,-0.0017792825637347816,-0.001996148496794185,-0.002535193798173333,-0.01024146652898469,0.001367133631372482,-0.003939211849196435
normal__hip_int_rotation_071__min,0.019997446509612306,-0.006353191216130311,0.0010680631981355058,-0.00970088981780311,0.004759198951907002,-0.0003236348685962386,0.011068645307006996,0.002523327796004417,-0.0046916365396617934,-0.00342275982056643
normal__hip_int_rotation_071__max,0.023837071421994316,-0.006034302810857768,0.0017018123598372642,-0.003484206721376182,0.006323443459998382,-0.0015262586657394657,0.007977259956117222,-0.00662009742083995,-0.002001609852360715,-0.005841104555321437
normal__hip_int_rotation_072__mean,0.023195105302932915,-0.006129282397412068,0.001197969068443012,-0.007437395746884943,0.006106988687253082,0.00011335488268948541,0.009414557676917054,-0.0045353165584121604,-0.0034344087876243597,-0.0035246121477290324
normal__hip_int_rotation_072__std,0.010514389894277084,0.0008706562580035067,0.0015177065515751065,0.010425070397878508,-0.0008715717248073101,-0.0020687571923451156,-0.0025125211789935676,-0.009944243113522945,0.0011501454359029095,-0.00464734036688645
normal__hip_int_rotation_072__min,0.02003468870623556,-0.006248356525824577,0.0012321604689372776,-0.009799841896766808,0.004844093664266339,0.0005194533083194959,0.010485246438160688,0.0013684050573020401,-0.004683062064668755,-0.0030277754673464167
normal__hip_int_rotation_072__max,0.023824621713120483,-0.005551474225586546,0.0013939628160028529,-0.0032256258319908787,0.0070668879892625295,-0.0007624066796080762,0.007404946145558264,-0.008030704050092851,-0.0015820633229509575,-0.005124017657347713
normal__hip_int_rotation_073__mean,0.023221931572647566,-0.005963595730861249,0.0013310664714025625,-0.0075227745778544495,0.0063835726637037115,0.0010090014695383108,0.009054135770208666,-0.005507910116545481,-0.0036249563293621495,-0.0032047802906937954
normal__hip_int_rotation_073__std,0.011228406585405573,0.0016284123440019527,0.0008921820105141744,0.011008468103326629,-0.0002857647153848627,-0.001931299889413144,-0.0024199467463180573,-0.009522006000507668,0.001229070373053266,-0.005143050398681526
normal__hip_int_rotation_073__min,0.0199861261260753,-0.006325063034802879,0.0012790658181738436,-0.010227139756932435,0.004941100075989597,0.0013998973567941574,0.009866531970812675,0.00015111489997272123,-0.004860381506273786,-0.0025916824905031642
normal__hip_int_rotation_073__max,0.023866033953074992,-0.005076498198720529,0.0011212565772163218,-0.0030095850330811333,0.0074083957001826566,-4.272619622238176e-05,0.006854727232090617,-0.008898865686955899,-0.001171298931832974,-0.004925472695616226
normal__hip_int_rotation_074__mean,0.023246325250519034,-0.005775809399764357,0.0013720202224918687,-0.007635637652404297,0.006625241033970164,0.0018039685840401923,0.008772858264711155,-0.006279926451464268,-0.0038657425786978606,-0.002853351648991683
normal__hip_int_rotation_074__std,0.011801502767114759,0.0024471379483176686,0.000254098793837039,0.011892103877194084,-0.00018780053190325553,-0.0017135298561294034,-0.002208945183836358,-0.009057367550284127,0.001593603388214246,-0.005558062377905997
normal__hip_int_rotation_074__min,0.01992505885923669,-0.00645233677741999,0.001403078306797572,-0.010723276365904314,0.005417638765327541,0.0020666279449323604,0.0093752076730958,-0.001005555009389242,-0.005234852221965746,-0.0020136561539842645
normal__hip_int_rotation_074__max,0.023932033015244,-0.004655925835445991,0.0009376325834448154,-0.0026098010303116626,0.00793782384562602,0.0006535665831447673,0.006317521179449109,-0.00933478678769811,-0.0012423290682401277,-0.004925135651857027
normal__hip_int_rotation_075__mean,0.023246007762179596,-0.005591891000630242,0.0013118620863347913,-0.0077573739474464725,0.006808872775076667,0.0024594022171271716,0.00857725462745957,-0.006909528390429317,-0.004152212128601441,-0.002532479528245323
normal__hip_int_rotation_075__std,0.012133981427497512,0.0032341347396057426,-0.00042081919755897944,0.012992413610704714,-0.0006337629953679539,-0.0014554730362977965,-0.0019400097345098565,-0.008570397005395561,0.0022603472805588724,-0.005946443134700549
normal__hip_int_rotation_075__min,0.019806663059326404,-0.0066139311935223925,0.0014147152276094478,-0.011346632106602982,0.005888864563114422,0.002333209204478485,0.008913611130960163,-0.002017757887930796,-0.005592653952037261,-0.001512460447866939
normal__hip_int_rotation_075__max,0.023920286159022752,-0.004235681870119312,0.0006814439726833732,-0.0020626530919783843,0.008247023128314067,0.001252929530089445,0.006216810471280709,-0.009808604618614263,-0.001160245587113065,-0.004625811651331586
normal__hip_int_rotation_076__mean,0.023198440288551902,-0.005433118017487143,0.0011480258792423371,-0.00788906968616794,0.006933193465197428,0.00293186410056288,0.008473906449786005,-0.007437018574513938,-0.004472353666185328,-0.0022703259935827162
normal__hip_int_rotation_076__std,0.01223170082830719,0.003913834000027196,-0.0010358102182491389,0.014101365735430554,-0.001560615262729268,-0.0011792212898132587,-0.0017378036289220388,-0.008059153792537677,0.003268983816456629,-0.006282924243875041
normal__hip_int_rotation_076__min,0.019716481632249535,-0.006605833928738653,0.0012951823250288825,-0.011907062059163497,0.006519649655953724,0.002532685232452194,0.008588761667410275,-0.002821033755193284,-0.005986956701792512,-0.0009239524923477254
normal__hip_int_rotation_076__max,0.023938514058297538,-0.0039007425759236053,0.00032114196314882257,-0.0017939158060146158,0.008140213048095226,0.0017736634154212642,0.006223259441160913,-0.010273436578567496,-0.0007527216941577311,-0.003990045600862314
normal__hip_int_rotation_077__mean,0.02309049243942618,-0.005308875040121939,0.0008873929498626,-0.008018143839151212,0.007024861055012044,0.0031933605385968847,0.008476837849050343,-0.007877851463493275,-0.004829331593186013,-0.0020758116806154797
normal__hip_int_rotation_077__std,0.012169298782918699,0.004444142898461053,-0.0014580660370174256,0.014904381614598637,-0.0028170955148698724,-0.0008902166889576393,-0.0016477909191099159,-0.007460596001026671,0.0046767244326627825,-0.006457683935166062
normal__hip_int_rotation_077__min,0.019692555864396912,-0.006376675010422619,0.0010103929557456145,-0.012275362440658386,0.006996486080921027,0.0027613598550956164,0.00847216679731095,-0.0034124098013558024,-0.006347742383991033,-0.00016149316445315709
normal__hip_int_rotation_077__max,0.02394913871013608,-0.003593819880934092,4.1388279814392974e-05,-0.0016785575241706613,0.00783715368561252,0.0020199201107818808,0.006448964110893156,-0.010563748047948593,-0.0004264182661405423,-0.003378268166872976
normal__hip_int_rotation_078__mean,0.022913542250700993,-0.005239020477216103,0.0005381203921844509,-0.008107392549413856,0.007117114972716973,0.0032115611999227345,0.008607686490852402,-0.008224675264338245,-0.00522831217022689,-0.0019382467679437622
normal__hip_int_rotation_078__std,0.012011307038355606,0.004798281342342138,-0.001612095378562706,0.0152009297448759,-0.004216084212743092,-0.0006473468409358251,-0.0016394808559456772,-0.006745488746219094,0.006474654912240029,-0.006435982504275816
normal__hip_int_rotation_078__min,0.019548475220365593,-0.006230276120788638,0.0005340230812118235,-0.012210277986017053,0.007425233316591736,0.0026792357663801584,0.008643250348143075,-0.004057252968409388,-0.007192262152942635,0.0001781477480075614
normal__hip_int_rotation_078__max,0.023892782317481605,-0.0034205575671079737,-0.00015566180128851771,-0.0018419923152382604,0.007501348405773767,0.0021115882169832705,0.006593375299305486,-0.010688513029291281,-0.00011605660081666008,-0.003030971428723958
normal__hip_int_rotation_079__mean,0.022670095334705074,-0.0052505712726123735,0.00010146158956880997,-0.008122843846188672,0.007257319099546604,0.002959979443200653,0.00886725448135148,-0.00845966234890695,-0.00567719321486626,-0.0018487540396857499
normal__hip_int_rotation_079__std,0.011809281451455404,0.004946979472812486,-0.001505758463134092,0.014963568395578514,-0.005515623530294571,-0.0005414635076046226,-0.0016404414917955874,-0.005829355144390258,0.008470215812471805,-0.006204935296615411
normal__hip_int_rotation_079__min,0.019248667560773054,-0.006290864885353786,-3.42252060781659e-05,-0.012054876203550622,0.007730192328333898,0.002455412825388647,0.008983275586973542,-0.004919016604997731,-0.008200259112781955,-5.214829282353271e-05
normal__hip_int_rotation_079__max,0.02363895441216489,-0.003483198708965741,-0.00036756573235176846,-0.0021154749779408134,0.007180187322239429,0.0019704481274758824,0.0070494630259706325,-0.010642804832417368,0.00020397210136739998,-0.003092347768288027
normal__hip_int_rotation_080__mean,0.022369216945931466,-0.005353904332397513,-0.00042442881367133156,-0.008047724431167486,0.007487250453257867,0.002428699793604396,0.009258780422609301,-0.008558014770172546,-0.00617182879003095,-0.001803947041855141
normal__hip_int_rotation_080__std,0.011604937451569845,0.004880434290226715,-0.001258443859137717,0.014246053204822803,-0.006452022734821254,-0.0006264402877328983,-0.001635691516320698,-0.004681050290802534,0.010447354297813965,-0.005735845696449926
normal__hip_int_rotation_080__min,0.018968530660303948,-0.006500269120932658,-0.0005330633954575521,-0.011710024715312841,0.008303175993046693,0.0018856487710910642,0.009569455441228468,-0.005766803994825172,-0.00943149253803382,-0.0004116408238334305
normal__hip_int_rotation_080__max,0.0232666529240121,-0.0036526742520229015,-0.0006682024596896193,-0.0022562312205833077,0.0072024309879785385,0.0017587906792196485,0.007616526144329207,-0.010369244247134628,0.0003282284763777431,-0.0032251376490461375
normal__hip_int_rotation_081__mean,0.022029184297162767,-0.005530348154183738,-0.00103351264815416,-0.007861624834079059,0.007850788732561006,0.0016302731862353175,0.009784214328025042,-0.008482594076934415,-0.006713635098461109,-0.0017705567978861315
normal__hip_int_rotation_081__std,0.011417804883003918,0.004656450103349137,-0.0009979613702936231,0.013187932973786532,-0.0069825052051513065,-0.0008384411198098426,-0.001581342691271617,-0.003402795852502573,0.012261144251523807,-0.005052718588180124
normal__hip_int_rotation_081__min,0.018637675033561913,-0.006570335973052737,-0.001117151000206568,-0.011082588712162873,0.008953778101045784,0.0010444423103027308,0.010142528660097985,-0.006253854351823665,-0.010907715529396216,-0.0007485954473596262
normal__hip_int_rotation_081__max,0.02293599934351479,-0.0038384116195325103,-0.0009790234474134861,-0.002278473633632036,0.007298179489082912,0.0013703610137926127,0.008254430431880738,-0.009637129876896465,0.0006100091704373125,-0.003382138935209905
normal__hip_int_rotation_082__mean,0.02167494259872446,-0.005751198710322291,-0.0016921739907952696,-0.007531116581171956,0.008383009013158594,0.000623188112619087,0.010406057680466362,-0.008200435371298324,-0.007297881461489263,-0.0016995898426845474
normal__hip_int_rotation_082__std,0.011229944183851169,0.004439935324467328,-0.0007657298387059162,0.011993665505059856,-0.00713598417862865,-0.001049071606884921,-0.001447637712785768,-0.0022484720025617443,0.013758450689238486,-0.004104278554695053
normal__hip_int_rotation_082__min,0.018260544231068303,-0.006726841454338862,-0.001720344075508952,-0.010480482411589324,0.009633920378189763,6.734426950556726e-05,0.010712190642204154,-0.006438249737724297,-0.012418902405514277,-0.0010818875852831853
normal__hip_int_rotation_082__max,0.022698143666847376,-0.004043696885010058,-0.0012875172709381091,-0.0021742708343385317,0.0073242979319576035,0.0004753885155173625,0.009299026809803799,-0.008703061671286278,0.0007525909281158649,-0.0033768824956960986
normal__hip_int_rotation_083__mean,0.021322806659224782,-0.005990749952895593,-0.0023353279227160202,-0.007038987225002232,0.009100473456170115,-0.000506100093495902,0.011042732985511127,-0.007726646229249607,-0.007901082718777779,-0.0015498644245668643
normal__hip_int_rotation_083__std,0.011003857595129805,0.004383527395555046,-0.000509549282916,0.010910642856125766,-0.006966160045317977,-0.0011464940949769279,-0.0011720589795168523,-0.0014483636886439264,0.014847617664166281,-0.002847164928196676
normal__hip_int_rotation_083__min,0.01780297422038943,-0.007022849240632655,-0.002291266392386614,-0.009783032818711398,0.010355104350794378,-0.0009720500454357462,0.01130616869875103,-0.006063026971941836,-0.013677151810093392,-0.0014027745015549062
normal__hip_int_rotation_083__max,0.022476034832339623,-0.004230160943141425,-0.0017242256241172661,-0.002026635715973192,0.007541056281342836,-0.0005493670461882915,0.010400279881163616,-0.00764953451100762,0.000480226360034982,-0.002997908522097577
normal__hip_int_rotation_084__mean,0.020989342028655544,-0.006223827809780661,-0.0028960110544353885,-0.0063784019234474874,0.009982184304202637,-0.0016509441955025537,0.011560159230248127,-0.007157748167856686,-0.00849735966415357,-0.0013025403339791102
normal__hip_int_rotation_084__std,0.01065296899813695,0.004521198462834549,-0.00022535055061737955,0.010187052198952464,-0.006514701381808035,-0.0010223988670726935,-0.0007213425608244791,-0.0011452945581240663,0.015524527751621789,-0.0014073659776578642
normal__hip_int_rotation_084__min,0.017328039014746593,-0.007457755418361002,-0.002808374973790452,-0.00914040887035781,0.011163192593822447,-0.002105431001703852,0.011911253627095922,-0.005362642067814157,-0.014829365056212433,-0.0017826905927170057
normal__hip_int_rotation_084__max,0.022144379134313816,-0.004406787619751962,-0.0020613096466089403,-0.001669422491773376,0.00824273225507701,-0.0015130995593539978,0.011344030473059645,-0.006715574004765991,-0.00027115969469731387,-0.002409661089573492
normal__hip_int_rotation_085__mean,0.020682147665597395,-0.006430850534635658,-0.003317080135530624,-0.0055536988910636405,0.010987854309085205,-0.0027021074333613954,0.01181791059555247,-0.006634110108195871,-0.009092992531997602,-0.0009743369635480441
normal__hip_int_rotation_085__std,0.010102036197056316,0.004784710320615764,8.563017045897174e-05,0.009889507990163936,-0.005727691009519537,-0.0006538445343033288,-0.00010452598620425995,-0.001459959858505252,0.015773288820853625,-7.358709240074566e-05
normal__hip_int_rotation_085__min,0.01709760628569149,-0.007829762314281691,-0.003016198284350199,-0.008256375729332001,0.012004354379845003,-0.0035081484843505354,0.012239283781931592,-0.0047384875736614564,-0.015707081438264534,-0.0017685526351540316
normal__hip_int_rotation_085__max,0.02170444657704572,-0.00468291136135195,-0.002282611310254164,-0.0008527283649160919,0.009327869976563789,-0.0024249637629725814,0.012034486439583774,-0.006116183733139704,-0.000898596995760968,-0.0016161539919823257
normal__hip_int_rotation_086__mean,0.02039777623640185,-0.006591659703816156,-0.00356757662985345,-0.004638386102117558,0.01205596285407541,-0.003567057919552352,0.011727219881264777,-0.006247820118888725,-0.009705325181562882,-0.000597018088191618
