feature_raw,feature_description,speed,side,statistic,source_column,feature_category,cycle_point,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
slow__jointAngle_56__mean,Left hip flexion,slow,Left,mean,jointAngle_56,joint angle,,0.01894029237957189,0.13468201465302873,0.08252149054868763,0.01358101168797727,-0.11986625534027119,-0.024676163705349422,0.06658765753642083,0.004498952518867256,-0.006762043624782865,-0.09569243908317243
slow__jointAngle_56__std,Left hip flexion,slow,Left,std,jointAngle_56,joint angle,,0.06391010702120586,-0.0429620265764997,0.04173363742337169,-0.012085796407163835,0.027892292202521686,0.06933166141009628,-0.013745532144143525,-0.15715375930986994,0.0031552085003879846,-0.0725491016897949
slow__jointAngle_56__min,Left hip flexion,slow,Left,min,jointAngle_56,joint angle,,-0.1262381718129725,0.053313509790859775,0.0791794974412026,0.03061341383128293,-0.08073465638444224,-0.02944714367760931,0.042380165823104464,0.03842883217669096,0.02478129430543642,-0.030644885155964387
slow__jointAngle_56__max,Left hip flexion,slow,Left,max,jointAngle_56,joint angle,,0.13837358966053703,0.06914176101870644,0.026281710673568492,-0.015836356893032637,-0.04951126050011593,-0.002040868747424829,-0.006701014197988138,-0.03566068626653447,-0.00755156520832159,-0.08723402493556158
slow__jointAngle_57__mean,Left knee adduction,slow,Left,mean,jointAngle_57,joint angle,,-0.05597129611098216,-0.032088007849901574,-0.084781647013376,-0.047107093917098136,0.014505208326305443,0.120309055580132,0.0728391800647883,-0.06677476494729691,-0.13330063413113744,-0.056064543854009906
slow__jointAngle_57__std,Left knee adduction,slow,Left,std,jointAngle_57,joint angle,,0.05081724008571765,-0.11238943751466501,-0.040590971669022244,-0.019943763939210532,-0.06907785881995586,0.057749530515001146,0.08590003009784561,-0.06217046154792696,-0.04424699124397624,-0.10177599474331815
slow__jointAngle_57__min,Left knee adduction,slow,Left,min,jointAngle_57,joint angle,,-0.16011222541042508,-0.025379416030793824,0.023410421316056126,0.012153830874976419,-0.01316685003340995,0.025522040679955147,0.015291971533766484,0.004911336047334964,-0.010341444318893334,0.004954030818150572
slow__jointAngle_57__max,Left knee adduction,slow,Left,max,jointAngle_57,joint angle,,0.1009251026516842,-0.08854389281640485,-0.06322050296299483,-0.041382254192147146,-0.034448802632561434,0.06299486662331323,0.06161116545622295,-0.04905441571774283,-0.05348455797568137,-0.07136052372155127
slow__jointAngle_58__mean,Left knee internal rotation,slow,Left,mean,jointAngle_58,joint angle,,-0.042349291094534794,0.08763367660487982,0.04274758321396918,-0.07882410348658694,0.11922656045291768,0.06157878884830926,-0.028331189984738474,0.01435158462743108,-0.029799910095767424,0.0713847526842925
slow__jointAngle_58__std,Left knee internal rotation,slow,Left,std,jointAngle_58,joint angle,,0.13114237948179958,-0.005493974611734775,0.03835737150204191,-0.001644060301960488,-0.0028021105374136214,-0.08647664888538445,-0.007219674245490217,-0.0014274820007573919,0.02901317233519655,0.06978243908999707
slow__jointAngle_58__min,Left knee internal rotation,slow,Left,min,jointAngle_58,joint angle,,-0.16080639512430797,-0.015348522836201818,0.034904851650556575,0.016481247686744093,-0.012387930467436975,0.02201154440264161,0.02001737142246987,0.0019137509914304762,-0.004885323218448898,0.0022445012960336497
slow__jointAngle_58__max,Left knee internal rotation,slow,Left,max,jointAngle_58,joint angle,,0.15914968368780932,0.0235054086053176,-0.0352021155874415,-0.016290523680426716,0.027379164427382145,-0.018215744890414068,-0.032666233733469316,-0.008234145248799313,0.006594709763722531,0.0010005071189121517
slow__jointAngle_59__mean,Left knee flexion,slow,Left,mean,jointAngle_59,joint angle,,0.056449233850346024,0.0722605266808843,0.011334293038879627,-0.017601931942333792,-0.012035470901726873,0.05079644915042631,0.16614027189624428,0.02711027240538191,0.014642548245846236,-0.03007569586563976
slow__jointAngle_59__std,Left knee flexion,slow,Left,std,jointAngle_59,joint angle,,0.07186661261576939,-0.09097373515163133,0.05013651966450589,-0.005141962187287918,0.06718761126604417,0.031669920689530125,-0.04033488568426028,0.016994791423533752,0.0662837960247819,0.02623255494263526
slow__jointAngle_59__min,Left knee flexion,slow,Left,min,jointAngle_59,joint angle,,-0.15864204058966463,-0.01397480653623738,0.031345104100517385,0.020025002507774017,-0.021366558250640617,0.015318260624586352,0.04683623790663623,0.0014621984677917804,-0.00958420838170306,0.011573556726683934
slow__jointAngle_59__max,Left knee flexion,slow,Left,max,jointAngle_59,joint angle,,0.15709792016009405,0.00995821093730435,-0.018443345240230617,-0.009440552882675271,0.04710339401102905,0.013133630745320974,0.004548552744347393,0.022895995945410013,0.014255609649208871,0.0021022876135267797
slow__jointAngle_60__mean,Left ankle adduction,slow,Left,mean,jointAngle_60,joint angle,,-0.0399809692682055,-0.0479912168177339,0.04431923610762316,-0.045620516144087284,0.12494894994668003,0.03830290352805608,0.055792953822248165,0.09485623458499157,0.11165350857118521,-0.06600620029401848
